NODE TIMES:	nid	time
	1	169.108
	2	169.108
	3	169.108
	4	169.108
	5	169.108
	6	169.108
	7	169.108
	8	169.108
	9	169.108
	10	169.108
	11	0
	12	0
	13	68.8635
	14	29.7029
	15	28.0043
	16	26.916
	17	4.11866
	18	3.80319
	19	3.45689
	20	1.90429
	21	1.03889

ANCESTRY    (1)	19 (12 -> 21) 	17 (21 -> 20) 	15 (20 -> 16) 	8 (16 -> 13) 	2 (13 -> 1) 
ANCESTRY    (2)	19 (12 -> 21) 	18 (21 -> 19) 	14 (19 -> 18) 	11 (18 -> 15) 	5 (15 -> 2) 
ANCESTRY    (3)	19 (12 -> 21) 	18 (21 -> 19) 	14 (19 -> 18) 	12 (18 -> 17) 	10 (17 -> 3) 
ANCESTRY    (4)	19 (12 -> 21) 	18 (21 -> 19) 	14 (19 -> 18) 	12 (18 -> 17) 	9 (17 -> 4) 
ANCESTRY    (5)	19 (12 -> 21) 	18 (21 -> 19) 	13 (19 -> 5) 
ANCESTRY    (6)	19 (12 -> 21) 	17 (21 -> 20) 	15 (20 -> 16) 	8 (16 -> 13) 	1 (13 -> 6) 
ANCESTRY    (7)	19 (12 -> 21) 	17 (21 -> 20) 	16 (20 -> 14) 	3 (14 -> 7) 
ANCESTRY    (8)	19 (12 -> 21) 	18 (21 -> 19) 	14 (19 -> 18) 	11 (18 -> 15) 	6 (15 -> 8) 
ANCESTRY    (9)	19 (12 -> 21) 	17 (21 -> 20) 	16 (20 -> 14) 	4 (14 -> 9) 
ANCESTRY    (10)	19 (12 -> 21) 	17 (21 -> 20) 	15 (20 -> 16) 	7 (16 -> 10) 
ANCESTRY    (11)	20 (12 -> 11) 

MUTATIONS   (1)  dup, deln, crl, crg, wgd:	13	12	19	20	0
	eid	type	time
	10	del	0.904314	153.321
	10	dup	0.913252	154.795
	10	crg	0.913257	154.796
	10	crl	0.921165	156.101
	10	del	0.96049	162.589
	10	del	0.968786	163.958
	10	crl	0.976556	165.24
	10	dup	0.998787	168.908

MUTATIONS   (4)  dup, deln, crl, crg, wgd:	26	10	9	29	0
	eid	type	time
	18	dup	0.128508	1.34963
	9	dup	0.0502624	12.4114
	9	crg	0.059594	13.951
	9	crg	0.0744702	16.4054
	9	dup	0.0805195	17.4035
	9	del	0.0868192	18.4429
	9	crl	0.130198	25.5999
	9	dup	0.140629	27.3209
	9	dup	0.145638	28.1473
	9	dup	0.21024	38.806
	9	crg	0.238085	43.4002
	9	del	0.245839	44.6794
	9	crg	0.272352	49.0538
	9	crg	0.272489	49.0764
	9	crg	0.284062	50.9858
	9	dup	0.291996	52.2948
	9	crg	0.310984	55.4276
	9	dup	0.328055	58.2442
	9	dup	0.331381	58.793
	9	dup	0.331835	58.8679
	9	crg	0.347434	61.4415
	9	crl	0.361378	63.7422
	9	crg	0.367034	64.6753
	9	crl	0.372129	65.516
	9	crg	0.374176	65.8538
	9	del	0.375146	66.0137
	9	crg	0.387085	67.9835
	9	crg	0.392163	68.8214
	9	crl	0.401025	70.2834
	9	crg	0.405957	71.0972
	9	dup	0.406278	71.1502
	9	crg	0.419577	73.3444
	9	dup	0.46351	80.5928
	9	crg	0.469292	81.5469
	9	crg	0.469319	81.5513
	9	dup	0.484825	84.1096
	9	crg	0.513807	88.8913
	9	dup	0.522506	90.3265
	9	crg	0.531114	91.7468
	9	del	0.540474	93.2911
	9	del	0.541001	93.378
	9	del	0.542311	93.5941
	9	crl	0.542387	93.6067
	9	del	0.542728	93.6629
	9	dup	0.560094	96.5282
	9	crg	0.565467	97.4147
	9	crg	0.570432	98.2338
	9	dup	0.617715	106.035
	9	dup	0.619815	106.382
	9	crg	0.634251	108.763
	9	crg	0.642622	110.144
	9	del	0.660846	113.151
	9	crg	0.675801	115.619
	9	dup	0.682229	116.679
	9	crg	0.686493	117.383
	9	dup	0.700493	119.693
	9	crg	0.71867	122.692
	9	del	0.739058	126.055
	9	crl	0.752051	128.199
	9	dup	0.766639	130.606
	9	crg	0.769081	131.009
	9	crg	0.769748	131.119
	9	dup	0.776918	132.302
	9	dup	0.8447	143.485
	9	crg	0.859125	145.865
	9	dup	0.861326	146.228
	9	crl	0.879922	149.296
	9	dup	0.885846	150.274
	9	crl	0.902743	153.062
	9	crl	0.903273	153.149
	9	dup	0.926035	156.904
	9	del	0.927545	157.154
	9	crg	0.937563	158.806
	9	dup	0.945342	160.09

MUTATIONS   (5)  dup, deln, crl, crg, wgd:	16	11	23	13	0
	eid	type	time
	18	dup	0.128508	1.34963
	13	dup	0.0140956	5.79185
	13	dup	0.0177238	6.39285
	13	del	0.0419173	10.4005
	13	crg	0.0557107	12.6854
	13	crg	0.0708207	15.1884
	13	crl	0.130616	25.0935
	13	crg	0.131766	25.2841
	13	del	0.138182	26.3468
	13	crl	0.138825	26.4533
	13	dup	0.143648	27.2524
	13	crl	0.179999	33.2739
	13	crl	0.180448	33.3482
	13	crl	0.18364	33.8771
	13	crl	0.218535	39.6574
	13	dup	0.222207	40.2657
	13	dup	0.223091	40.4122
	13	crg	0.224165	40.5901
	13	del	0.226071	40.9057
	13	dup	0.228214	41.2607
	13	crl	0.243899	43.859
	13	dup	0.266897	47.6686
	13	crg	0.282561	50.2634
	13	crl	0.285795	50.7991
	13	del	0.298573	52.9159
	13	dup	0.298855	52.9626
	13	crl	0.331196	58.3199
	13	crg	0.34193	60.0979
	13	crl	0.389911	68.046
	13	del	0.452018	78.3341
	13	dup	0.472251	81.6858
	13	del	0.477278	82.5185
	13	crl	0.501967	86.6082
	13	crl	0.505	87.1107
	13	crl	0.508542	87.6973
	13	crg	0.513097	88.4519
	13	crl	0.516846	89.0731
	13	crl	0.551851	94.8716
	13	crg	0.563673	96.8299
	13	del	0.573504	98.4584
	13	del	0.587415	100.763
	13	crg	0.59696	102.344
	13	dup	0.650195	111.162
	13	dup	0.65458	111.889
	13	crg	0.691722	118.041
	13	dup	0.692765	118.214
	13	crl	0.708645	120.845
	13	del	0.756829	128.826
	13	del	0.762572	129.778
	13	crg	0.763023	129.852
	13	dup	0.786657	133.768
	13	del	0.813679	138.244
	13	crl	0.843233	143.139
	13	crg	0.849776	144.223
	13	crl	0.853003	144.758
	13	crl	0.873735	148.192
	13	dup	0.936383	158.57
	13	dup	0.942833	159.638
	13	crl	0.954928	161.642
	13	crl	0.970014	164.141
	13	crl	0.973348	164.693
	13	crl	0.975845	165.107
	13	crg	0.990338	167.507

MUTATIONS   (6)  dup, deln, crl, crg, wgd:	20	11	11	21	1
	eid	type	time
	15	crg	0.147385	5.59064
	15	crg	0.189706	6.64917
	15	del	0.300621	9.42333
	15	crl	0.509369	14.6445
	15	del	0.552398	15.7207
	15	crl	0.742295	20.4704
