NODE TIMES:	nid	time
	1	331.927
	2	331.927
	3	331.927
	4	331.927
	5	331.927
	6	331.927
	7	331.927
	8	331.927
	9	331.927
	10	331.927
	11	0
	12	0
	13	74.7876
	14	51.3391
	15	37.5692
	16	21.9351
	17	14.7868
	18	11.7954
	19	4.22659
	20	1.93279
	21	1.5733

ANCESTRY    (1)	19 (12 -> 21) 	18 (21 -> 20) 	16 (20 -> 19) 	13 (19 -> 17) 	10 (17 -> 16) 	8 (16 -> 14) 	3 (14 -> 1) 
ANCESTRY    (2)	19 (12 -> 21) 	18 (21 -> 20) 	16 (20 -> 19) 	13 (19 -> 17) 	10 (17 -> 16) 	8 (16 -> 14) 	4 (14 -> 2) 
ANCESTRY    (3)	19 (12 -> 21) 	18 (21 -> 20) 	15 (20 -> 18) 	12 (18 -> 15) 	5 (15 -> 13) 	1 (13 -> 3) 
ANCESTRY    (4)	19 (12 -> 21) 	18 (21 -> 20) 	15 (20 -> 18) 	12 (18 -> 15) 	5 (15 -> 13) 	2 (13 -> 4) 
ANCESTRY    (5)	19 (12 -> 21) 	17 (21 -> 5) 
ANCESTRY    (6)	19 (12 -> 21) 	18 (21 -> 20) 	16 (20 -> 19) 	14 (19 -> 6) 
ANCESTRY    (7)	19 (12 -> 21) 	18 (21 -> 20) 	15 (20 -> 18) 	12 (18 -> 15) 	6 (15 -> 7) 
ANCESTRY    (8)	19 (12 -> 21) 	18 (21 -> 20) 	15 (20 -> 18) 	11 (18 -> 8) 
ANCESTRY    (9)	19 (12 -> 21) 	18 (21 -> 20) 	16 (20 -> 19) 	13 (19 -> 17) 	10 (17 -> 16) 	7 (16 -> 9) 
ANCESTRY    (10)	19 (12 -> 21) 	18 (21 -> 20) 	16 (20 -> 19) 	13 (19 -> 17) 	9 (17 -> 10) 
ANCESTRY    (11)	20 (12 -> 11) 

MUTATIONS   (1)  dup, deln, crl, crg, wgd:	21	26	30	36	0
	eid	type	time
	17	crl	0.844956	280.707
	17	dup	0.848499	281.878
	17	dup	0.852338	283.146
	17	dup	0.859363	285.467
	17	dup	0.860705	285.91
	17	del	0.863816	286.938
	17	del	0.874321	290.408
	17	del	0.876824	291.235
	17	crg	0.88135	292.73
	17	crl	0.881621	292.82
	17	crg	0.882913	293.247
	17	crl	0.893106	296.614
	17	crl	0.898234	298.308
	17	del	0.900995	299.22
	17	del	0.903583	300.075
	17	del	0.906841	301.151
	17	del	0.914804	303.782
	17	crl	0.917476	304.664
	17	crg	0.92665	307.695
	17	crl	0.929903	308.77
	17	del	0.930446	308.949
	17	dup	0.933657	310.01
	17	crl	0.941229	312.512
	17	dup	0.943106	313.132
	17	crl	0.943688	313.324
	17	dup	0.9579	318.019
	17	dup	0.964229	320.11
	17	crl	0.969082	321.713
	17	crg	0.976222	324.072
	17	crg	0.978951	324.973
	17	del	0.980321	325.426
	17	dup	0.989767	328.546

MUTATIONS   (6)  dup, deln, crl, crg, wgd:	41	41	33	31	1
	eid	type	time
	14	crl	0.00739524	6.65001
	14	crg	0.00983105	7.44822
	14	dup	0.0172198	9.86952
	14	crg	0.0181575	10.1768
	14	crg	0.0256684	12.6381
	14	crl	0.0292491	13.8115
	14	crl	0.0491977	20.3487
	14	del	0.0517942	21.1996
	14	dup	0.0543563	22.0392
	14	crg	0.0592795	23.6525
	14	dup	0.06624	25.9334
	14	crg	0.0689488	26.8211
	14	crg	0.072866	28.1048
	14	crl	0.0787977	30.0486
	14	crl	0.0910594	34.0668
	14	crg	0.093125	34.7437
	14	del	0.0949301	35.3352
	14	dup	0.102809	37.917
	14	dup	0.115441	42.0567
	14	dup	0.119274	43.3126
	14	crg	0.120223	43.6237
	14	dup	0.135944	48.7756
	14	del	0.153968	54.6818
	14	crg	0.156604	55.5457
	14	crg	0.156807	55.6123
	14	del	0.157725	55.9131
	14	del	0.165134	58.3409
	14	del	0.1662	58.6902
	14	crl	0.167224	59.026
	14	del	0.167954	59.2651
	14	dup	0.171134	60.3072
	14	crg	0.181545	63.7188
	14	del	0.181961	63.8552
	14	dup	0.192673	67.3656
	14	dup	0.197927	69.0874
	14	dup	0.206192	71.7957
	14	crl	0.211389	73.4988
	14	del	0.212382	73.8242
	14	crl	0.215926	74.9857
	14	crl	0.217186	75.3984
	14	dup	0.219431	76.1343
	14	del	0.220187	76.3821
	14	crl	0.222645	77.1873
	14	del	0.222863	77.2587
	14	dup	0.22625	78.3686
	14	dup	0.240767	83.126
	14	del	0.244557	84.3681
	14	crl	0.248835	85.7699
	14	crl	0.251657	86.6945
	14	crl	0.277327	95.1068
	14	dup	0.278679	95.5496
	14	crg	0.292658	100.131
	14	dup	0.295839	101.173
	14	dup	0.309966	105.803
	14	dup	0.311954	106.454
	14	del	0.320462	109.242
	14	dup	0.3362	114.399
	14	del	0.336348	114.448
	14	del	0.344508	117.122
	14	crg	0.346216	117.682
	14	crl	0.348199	118.331
	14	del	0.34851	118.433
	14	wgd	0.349429	118.735
	14	crl	0.350903	119.217
	14	crl	0.353105	119.939
	14	del	0.374103	126.82
	14	crl	0.377486	127.929
	14	crg	0.381772	129.333
	14	crg	0.381778	129.335
	14	del	0.400656	135.522
	14	dup	0.402434	136.104
	14	crg	0.409497	138.419
	14	dup	0.420756	142.108
	14	del	0.436711	147.337
	14	dup	0.446866	150.665
	14	crl	0.456613	153.859
	14	crl	0.459111	154.677
	14	del	0.469135	157.962
	14	crl	0.470519	158.416
	14	del	0.485032	163.172
	14	dup	0.496534	166.941
	14	crg	0.502393	168.861
	14	del	0.503748	169.305
	14	del	0.509617	171.228
	14	crg	0.511333	171.79
	14	dup	0.511808	171.946
	14	del	0.518652	174.189
	14	crg	0.556585	186.62
	14	dup	0.562188	188.456
	14	del	0.568592	190.554
	14	del	0.578404	193.77
	14	del	0.579549	194.145
	14	crl	0.583526	195.448
	14	del	0.588025	196.923
	14	dup	0.588296	197.011
	14	dup	0.592983	198.547
	14	dup	0.59603	199.546
	14	crg	0.605711	202.718
	14	crg	0.614977	205.755
	14	crg	0.62718	209.753
	14	crl	0.631467	211.159
	14	crl	0.633707	211.893
	14	del	0.636184	212.704
	14	crl	0.64144	214.426
	14	del	0.64813	216.619
	14	dup	0.653444	218.36
	14	crg	0.660563	220.693
	14	dup	0.668762	223.38
	14	dup	0.673803	225.032
	14	dup	0.674878	225.384
	14	del	0.675744	225.668
	14	crl	0.679564	226.92
	14	dup	0.685778	228.956
	14	crg	0.693972	231.641
	14	crl	0.6942	231.716
	14	crg	0.694934	231.957
	14	del	0.707764	236.161
	14	del	0.716148	238.908
	14	dup	0.730396	243.577
	14	del	0.733278	244.522
	14	dup	0.738298	246.167
	14	dup	0.740074	246.749
	14	del	0.758895	252.917
	14	crl	0.769382	256.353
	14	del	0.776207	258.59
	14	crl	0.782879	260.776
	14	crg	0.785188	261.533
	14	crg	0.791312	263.54
	14	dup	0.798447	265.878
	14	del	0.80612	268.392
	14	del	0.810647	269.876
	14	crg	0.813258	270.731
	14	crg	0.820465	273.093
	14	del	0.832889	277.164
	14	crg	0.836514	278.352
	14	crl	0.844865	281.089
	14	crl	0.861584	286.568
	14	del	0.866702	288.245
	14	dup	0.875784	291.221
	14	crl	0.886631	294.776
	14	dup	0.907023	301.458
	14	dup	0.933439	310.115
	14	crl	0.958221	318.236
	14	dup	0.960626	319.024
	14	crl	0.973563	323.263
	14	crg	0.976334	324.172
	14	del	0.984899	326.978

MUTATIONS   (7)  dup, deln, crl, crg, wgd:	38	37	24	38	0
	eid	type	time
	15	crl	0.115481	3.07174
	15	del	0.440181	6.27413
	15	crl	0.53637	7.2228
	15	del	0.593366	7.78493
	15	crl	0.594993	7.80097
	15	del	0.787715	9.70172
	12	dup	0.0401421	12.83
	12	crg	0.226911	17.6438
	12	dup	0.345009	20.6876
	12	del	0.455335	23.5311
	12	dup	0.672183	29.1201
	12	crg	0.884745	34.5986
	6	crg	0.00684821	39.585
	6	crg	0.0164067	42.3986
	6	del	0.0168489	42.5288
	6	del	0.0174395	42.7027
	6	crl	0.0175668	42.7401
	6	dup	0.0195008	43.3094
	6	crg	0.0280534	45.8269
	6	crg	0.02847	45.9495
	6	crg	0.0314014	46.8125
	6	dup	0.0340322	47.5868
	6	crg	0.0349555	47.8586
	6	dup	0.0485287	51.854
	6	crg	0.0514879	52.725
	6	crg	0.0538587	53.4229
	6	crg	0.0682874	57.6701
	6	dup	0.0836128	62.1813
	6	crl	0.0854881	62.7333
	6	crg	0.10005	67.0196
	6	dup	0.112286	70.6215
	6	crl	0.113854	71.0831
	6	dup	0.13644	77.7312
	6	crl	0.137677	78.0953
	6	crg	0.137698	78.1015
	6	dup	0.139645	78.6749
	6	crg	0.14137	79.1824
	6	dup	0.153834	82.8513
	6	del	0.184196	91.7887
	6	crg	0.198713	96.0618
	6	dup	0.204966	97.9024
	6	crl	0.21672	101.362
	6	crl	0.224151	103.55
	6	crg	0.231448	105.698
	6	dup	0.238397	107.743
	6	crg	0.240676	108.414
	6	del	0.271383	117.453
	6	del	0.279432	119.822
	6	crg	0.291068	123.247
	6	del	0.30479	127.287
	6	crg	0.307607	128.116
	6	dup	0.307855	128.189
	6	del	0.316777	130.815
	6	del	0.320032	131.773
	6	del	0.329506	134.562
	6	del	0.331234	135.07
	6	del	0.335019	136.184
	6	dup	0.343646	138.724
	6	del	0.347142	139.753
	6	crg	0.377872	148.799
	6	dup	0.378026	148.844
	6	crl	0.379237	149.2
	6	crl	0.381312	149.811
	6	crg	0.389787	152.306
	6	crg	0.399701	155.224
	6	del	0.403151	156.24
	6	dup	0.40589	157.046
	6	del	0.406819	157.319
	6	del	0.409783	158.192
	6	dup	0.410172	158.306
	6	del	0.425486	162.814
	6	crl	0.426475	163.105
	6	del	0.434628	165.505
	6	dup	0.447495	169.293
	6	crg	0.455143	171.544
	6	dup	0.467965	175.318
	6	crl	0.498096	184.187
	6	del	0.499519	184.606
	6	crl	0.500926	185.02
	6	crl	0.506569	186.682
	6	crg	0.51173	188.201
	6	dup	0.512152	188.325
	6	crg	0.520756	190.858
	6	crg	0.525398	192.224
	6	crl	0.528824	193.232
	6	dup	0.530487	193.722
	6	del	0.541261	196.893
	6	crg	0.556214	201.295
	6	crl	0.55934	202.215
	6	crg	0.560828	202.653
	6	crg	0.573869	206.492
	6	del	0.574696	206.735
	6	dup	0.57606	207.137
	6	del	0.585126	209.805
	6	del	0.585652	209.96
	6	crl	0.59116	211.582
	6	crl	0.59597	212.997
	6	crl	0.596772	213.234
	6	del	0.598599	213.771
	6	dup	0.598639	213.783
	6	del	0.602537	214.931
	6	dup	0.610757	217.35
	6	del	0.619712	219.986
	6	del	0.628058	222.443
	6	dup	0.638119	225.404
	6	dup	0.64412	227.171
	6	crg	0.647917	228.288
	6	crg	0.65451	230.229
	6	del	0.658831	231.501
	6	crl	0.658881	231.516
	6	dup	0.663598	232.904
	6	crg	0.667042	233.918
	6	dup	0.673328	235.768
	6	dup	0.705936	245.367
	6	del	0.709476	246.409
	6	del	0.715334	248.133
	6	dup	0.718445	249.049
	6	crg	0.719731	249.428
	6	dup	0.726291	251.358
	6	del	0.728988	252.152
	6	dup	0.729242	252.227
	6	dup	0.757409	260.518
	6	crl	0.759746	261.206
	6	crg	0.778191	266.635
	6	dup	0.781626	267.647
	6	crl	0.798885	272.727
	6	dup	0.813115	276.916
	6	dup	0.821377	279.348
	6	del	0.845612	286.482
	6	crg	0.853947	288.935
	6	del	0.878518	296.168
	6	dup	0.882627	297.377
	6	del	0.910821	305.676
	6	crg	0.915199	306.965
	6	crl	0.924083	309.58
	6	crg	0.957332	319.367
	6	crg	0.963782	321.266

MUTATIONS   (8)  dup, deln, crl, crg, wgd:	38	34	38	29	0
	eid	type	time
	15	crl	0.115481	3.07174
	15	del	0.440181	6.27413
	15	crl	0.53637	7.2228
	15	del	0.593366	7.78493
	15	crl	0.594993	7.80097
	15	del	0.787715	9.70172
	11	crg	0.00359497	12.9463
	11	del	0.0129759	15.9494
	11	crl	0.014464	16.4258
	11	crl	0.019369	17.996
	11	crg	0.0206237	18.3977
	11	crl	0.040183	24.6592
	11	dup	0.0421233	25.2804
	11	dup	0.0424108	25.3724
	11	crg	0.0454258	26.3376
	11	crg	0.0461846	26.5805
	11	del	0.0479572	27.148
	11	dup	0.0650581	32.6225
	11	crg	0.0663855	33.0475
	11	del	0.0664741	33.0759
	11	del	0.0681493	33.6121
	11	dup	0.077813	36.7058
	11	crl	0.0827226	38.2775
	11	crl	0.0832672	38.4518
	11	del	0.0915799	41.113
	11	del	0.103237	44.8449
	11	crl	0.125047	51.827
	11	del	0.129936	53.3921
	11	dup	0.131372	53.8515
	11	crg	0.140109	56.6487
	11	crl	0.151053	60.1521
	11	crl	0.166441	65.0784
	11	crl	0.180851	69.6914
	11	crg	0.192794	73.5148
	11	del	0.195062	74.2408
	11	crl	0.201578	76.3267
	11	crl	0.205315	77.5231
	11	crl	0.218836	81.8516
	11	dup	0.218848	81.8555
	11	del	0.22023	82.2979
	11	dup	0.223846	83.4556
	11	crg	0.227288	84.5574
	11	dup	0.228187	84.8451
	11	del	0.232286	86.1575
	11	crg	0.238153	88.0357
	11	crg	0.238188	88.0467
	11	dup	0.243973	89.8988
	11	crg	0.255034	93.4399
	11	crg	0.25649	93.9059
	11	dup	0.267565	97.4514
	11	del	0.281138	101.796
	11	dup	0.282139	102.117
	11	crl	0.282574	102.256
	11	crl	0.283759	102.635
	11	dup	0.289867	104.591
	11	del	0.301385	108.278
	11	crl	0.303007	108.797
	11	crl	0.309283	110.807
	11	del	0.322467	115.027
	11	crg	0.325882	116.12
	11	del	0.342583	121.467
	11	crl	0.34599	122.558
	11	dup	0.34638	122.683
	11	dup	0.360542	127.216
	11	crg	0.371785	130.815
	11	crl	0.378033	132.816
	11	dup	0.408713	142.637
	11	dup	0.415942	144.951
	11	crl	0.42239	147.016
	11	del	0.423774	147.459
	11	crl	0.432108	150.127
	11	crl	0.448517	155.38
	11	dup	0.452876	156.775
	11	del	0.453874	157.095
	11	dup	0.456501	157.936
	11	crl	0.456651	157.984
	11	crg	0.458877	158.696
	11	crg	0.468484	161.772
	11	crl	0.469223	162.008
	11	dup	0.470938	162.558
	11	crl	0.482353	166.212
	11	crl	0.48336	166.534
	11	dup	0.483459	166.566
	11	dup	0.485597	167.25
	11	dup	0.497136	170.944
	11	crg	0.498173	171.276
	11	del	0.508862	174.698
	11	dup	0.514766	176.588
	11	crl	0.518248	177.703
	11	crg	0.53965	184.554
	11	crg	0.550041	187.881
	11	crl	0.551327	188.292
	11	del	0.571639	194.795
	11	dup	0.577048	196.527
	11	crg	0.596055	202.611
	11	dup	0.596582	202.78
	11	dup	0.604378	205.276
	11	crg	0.622205	210.983
	11	crg	0.62395	211.541
	11	del	0.636562	215.579
	11	del	0.661048	223.417
	11	crl	0.664539	224.535
	11	crg	0.668533	225.814
	11	del	0.673689	227.464
	11	crg	0.675507	228.046
	11	dup	0.681686	230.024
	11	del	0.716474	241.161
	11	dup	0.727625	244.731
	11	crg	0.728919	245.145
	11	crg	0.730357	245.606
	11	dup	0.730543	245.665
	11	dup	0.745036	250.305
	11	crl	0.74619	250.674
	11	dup	0.746385	250.737
	11	crl	0.749432	251.712
	11	del	0.750499	252.054
	11	crl	0.755599	253.686
	11	del	0.768113	257.692
	11	dup	0.785563	263.279
	11	crg	0.793252	265.74
	11	dup	0.80419	269.242
	11	del	0.804687	269.401
	11	crl	0.804836	269.449
	11	crg	0.813686	272.282
	11	del	0.814344	272.493
	11	crl	0.815875	272.982
	11	del	0.818094	273.693
	11	crg	0.827517	276.709
	11	del	0.836356	279.539
	11	del	0.857045	286.162
	11	crl	0.858627	286.669
	11	dup	0.866344	289.139
	11	dup	0.881489	293.988
	11	dup	0.882044	294.165
	11	dup	0.892389	297.477
	11	del	0.922718	307.186
	11	crl	0.926202	308.302
	11	dup	0.936718	311.668
	11	del	0.954328	317.306

MUTATIONS   (9)  dup, deln, crl, crg, wgd:	38	35	27	36	0
	eid	type	time
	13	crg	0.078147	5.05184
	13	dup	0.212968	6.47558
	13	crl	0.370084	8.13475
	7	dup	0.0146813	26.4861
	7	del	0.0148058	26.5247
	7	crg	0.0151861	26.6426
	7	del	0.0155099	26.743
	7	del	0.0388488	33.9779
	7	dup	0.0575986	39.7901
	7	crg	0.0597062	40.4435
	7	crl	0.0660011	42.3949
	7	crg	0.0671434	42.7489
	7	crg	0.071042	43.9575
	7	crg	0.0794238	46.5558
	7	crg	0.0862584	48.6744
	7	del	0.087772	49.1436
	7	dup	0.0933459	50.8715
	7	dup	0.100911	53.2166
	7	dup	0.103168	53.9162
	7	crl	0.111597	56.5293
	7	del	0.116353	58.0036
	7	crl	0.116883	58.1677
	7	del	0.14398	66.5675
	7	crg	0.146506	67.3508
	7	del	0.148162	67.864
	7	dup	0.151431	68.8773
	7	dup	0.15422	69.742
	7	del	0.157959	70.9009
	7	crl	0.177737	77.0321
	7	crg	0.178173	77.1671
	7	dup	0.182261	78.4345
	7	dup	0.190262	80.9146
	7	del	0.190311	80.9299
	7	dup	0.192484	81.6034
	7	dup	0.195524	82.5458
	7	crg	0.205149	85.5296
	7	del	0.214379	88.3909
	7	crg	0.219679	90.0337
	7	crg	0.223769	91.3015
	7	crl	0.226044	92.0067
	7	crl	0.240177	96.3878
	7	del	0.242453	97.0935
	7	del	0.243124	97.3014
	7	dup	0.244016	97.5779
	7	del	0.244062	97.5922
	7	crl	0.250169	99.4852
	7	del	0.252285	100.141
	7	del	0.266114	104.428
	7	crl	0.271025	105.951
	7	crg	0.273041	106.576
	7	crl	0.275128	107.222
	7	dup	0.284654	110.176
	7	crg	0.292667	112.659
	7	dup	0.307985	117.408
	7	dup	0.33435	125.581
	7	crl	0.359946	133.515
	7	crg	0.361197	133.903
	7	crg	0.36371	134.682
	7	crl	0.403941	147.153
	7	del	0.411284	149.43
	7	del	0.412966	149.951
	7	dup	0.415796	150.828
	7	crl	0.437313	157.499
	7	crl	0.439796	158.268
	7	crg	0.446582	160.372
	7	crg	0.453716	162.583
	7	crl	0.455067	163.002
	7	crl	0.46693	166.68
	7	dup	0.471043	167.954
	7	crl	0.479606	170.609
	7	dup	0.48154	171.208
	7	del	0.48355	171.831
	7	crg	0.48569	172.495
	7	crg	0.501575	177.419
	7	dup	0.501654	177.444
	7	crg	0.502343	177.657
	7	crg	0.505534	178.646
	7	del	0.508623	179.604
	7	del	0.50879	179.656
	7	del	0.526964	185.289
	7	del	0.544832	190.828
	7	del	0.553061	193.379
	7	dup	0.561555	196.012
	7	crl	0.566786	197.634
	7	crg	0.567707	197.92
	7	dup	0.568385	198.13
	7	crg	0.580107	201.763
	7	crl	0.582515	202.51
	7	crg	0.593104	205.792
	7	crl	0.599001	207.62
	7	dup	0.599153	207.668
	7	dup	0.603237	208.934
	7	crg	0.611718	211.562
	7	del	0.61197	211.641
	7	crg	0.613045	211.974
	7	dup	0.614267	212.353
	7	dup	0.623849	215.323
	7	dup	0.625238	215.754
	7	dup	0.648375	222.926
	7	dup	0.655217	225.047
	7	crl	0.656856	225.555
	7	del	0.663389	227.58
	7	dup	0.671276	230.025
	7	crg	0.701121	239.277
	7	crl	0.701358	239.35
	7	dup	0.702992	239.857
	7	dup	0.707943	241.391
	7	del	0.714896	243.547
	7	crg	0.722639	245.947
	7	crl	0.72362	246.251
	7	crg	0.735628	249.973
	7	del	0.74931	254.215
	7	crl	0.757974	256.901
	7	dup	0.770456	260.77
	7	del	0.793084	267.784
	7	crl	0.794254	268.147
	7	dup	0.828252	278.686
	7	del	0.828819	278.862
	7	dup	0.832101	279.88
	7	del	0.835503	280.934
	7	del	0.845399	284.002
	7	crg	0.848241	284.883
	7	dup	0.85022	285.496
	7	del	0.850949	285.722
	7	crg	0.861431	288.971
	7	del	0.871372	292.053
	7	crg	0.879687	294.631
	7	del	0.881402	295.162
	7	dup	0.882385	295.467
	7	del	0.88561	296.467
	7	crg	0.894074	299.091
	7	crl	0.920326	307.228
	7	crg	0.933712	311.378
	7	crg	0.941106	313.67
	7	crl	0.966059	321.405
	7	dup	0.983332	326.76

MUTATIONS   (10)  dup, deln, crl, crg, wgd:	39	23	44	52	2
	eid	type	time
	13	crg	0.078147	5.05184
	13	dup	0.212968	6.47558
	13	crl	0.370084	8.13475
	9	crl	0.000499313	14.9452
	9	crl	0.0215338	21.616
	9	crg	0.0356301	26.0865
	9	crg	0.0372348	26.5955
	9	dup	0.0376475	26.7263
	9	crg	0.05923	33.571
	9	crl	0.0622329	34.5234
	9	crl	0.0633323	34.872
	9	dup	0.0686396	36.5552
	9	crl	0.0693387	36.7769
	9	del	0.0706115	37.1805
	9	crl	0.0707228	37.2158
	9	crl	0.0771483	39.2536
	9	crg	0.086135	42.1036
	9	crl	0.0965922	45.42
	9	crl	0.109275	49.4424
	9	crl	0.112793	50.558
	9	dup	0.113217	50.6924
	9	del	0.130169	56.0685
	9	dup	0.131063	56.352
	9	crl	0.136594	58.1062
	9	del	0.16733	67.8539
	9	crl	0.172672	69.5479
	9	dup	0.178272	71.3239
	9	crl	0.181375	72.3082
	9	crg	0.196757	77.1862
	9	crl	0.200721	78.4434
	9	crg	0.204588	79.6697
	9	crg	0.219434	84.378
	9	del	0.225474	86.2936
	9	crl	0.248196	93.4995
	9	crl	0.249402	93.882
	9	crg	0.260292	97.3358
	9	dup	0.269324	100.2
	9	crl	0.273997	101.682
	9	del	0.279154	103.318
	9	del	0.291637	107.277
	9	dup	0.293928	108.003
	9	crl	0.30482	111.457
	9	crg	0.307089	112.177
	9	dup	0.316403	115.131
	9	del	0.33186	120.033
	9	crl	0.333529	120.562
	9	del	0.334328	120.815
	9	crg	0.334872	120.988
	9	crg	0.337506	121.823
	9	dup	0.339336	122.404
	9	crg	0.350413	125.917
	9	crl	0.353841	127.004
	9	del	0.357384	128.128
	9	crl	0.358578	128.506
	9	crg	0.372635	132.964
	9	dup	0.376357	134.145
	9	crl	0.387407	137.649
	9	dup	0.388499	137.995
	9	dup	0.400652	141.85
	9	crg	0.408774	144.425
	9	crl	0.413465	145.913
	9	crg	0.413528	145.933
	9	crl	0.416351	146.828
	9	dup	0.435262	152.826
	9	crg	0.436974	153.369
	9	crg	0.4545	158.927
	9	crl	0.455549	159.26
	9	wgd	0.456256	159.484
	9	crl	0.457874	159.997
	9	dup	0.458243	160.114
	9	del	0.460599	160.861
	9	wgd	0.484425	168.417
	9	dup	0.493325	171.24
	9	dup	0.498736	172.956
	9	del	0.501782	173.922
	9	dup	0.505989	175.256
	9	crl	0.50666	175.469
	9	dup	0.510691	176.747
	9	crg	0.51929	179.474
	9	del	0.530531	183.039
	9	dup	0.534843	184.407
	9	crl	0.537571	185.272
	9	crl	0.539795	185.977
	9	del	0.544636	187.513
	9	dup	0.560354	192.498
	9	dup	0.560581	192.569
	9	crl	0.565215	194.039
	9	crg	0.566019	194.294
	9	crl	0.567503	194.765
	9	crl	0.574022	196.832
	9	del	0.57686	197.732
	9	crg	0.577055	197.794
	9	dup	0.581285	199.136
	9	del	0.58214	199.407
	9	crg	0.584418	200.129
	9	crl	0.585171	200.368
	9	del	0.592871	202.81
	9	crg	0.598565	204.616
	9	dup	0.605824	206.918
	9	dup	0.607865	207.565
	9	crl	0.610382	208.363
	9	crg	0.611304	208.656
	9	crg	0.612957	209.18
	9	dup	0.617423	210.596
	9	dup	0.619031	211.106
	9	crg	0.627813	213.891
	9	crg	0.629825	214.529
	9	del	0.633528	215.704
	9	crl	0.636646	216.693
	9	dup	0.647113	220.012
	9	crg	0.647692	220.196
	9	del	0.650293	221.021
	9	crg	0.650831	221.191
	9	crg	0.651343	221.354
	9	crg	0.666451	226.145
	9	crg	0.668834	226.901
	9	crg	0.681217	230.828
	9	crl	0.704408	238.183
	9	del	0.710912	240.245
	9	crg	0.714702	241.447
	9	dup	0.722022	243.769
	9	crl	0.725081	244.739
	9	crl	0.731768	246.86
	9	crg	0.732025	246.941
	9	crg	0.737053	248.536
	9	crg	0.74063	249.67
	9	dup	0.751225	253.03
	9	crg	0.756012	254.548
	9	crg	0.778242	261.598
	9	crg	0.791744	265.88
	9	dup	0.79759	267.735
	9	crl	0.806204	270.466
	9	crl	0.808928	271.33
	9	dup	0.816815	273.832
	9	dup	0.817354	274.002
	9	crg	0.820847	275.11
	9	crg	0.826566	276.924
	9	dup	0.838388	280.673
	9	crg	0.841982	281.813
	9	crg	0.853762	285.549
	9	crl	0.883378	294.941
	9	del	0.887603	296.281
	9	crg	0.888587	296.593
	9	del	0.895766	298.87
	9	crg	0.897554	299.437
	9	dup	0.903398	301.29
	9	dup	0.907363	302.548
	9	del	0.907431	302.569
	9	dup	0.910199	303.447
	9	crg	0.910443	303.524
	9	dup	0.923441	307.647
	9	del	0.929771	309.654
	9	crl	0.956709	318.197
	9	crg	0.960853	319.512
	9	crg	0.971283	322.819
	9	crg	0.974399	323.808
	9	dup	0.976024	324.323
	9	crg	0.991321	329.174
	9	crl	0.9925	329.548
	9	crg	0.993075	329.731

MUTATIONS   (11)  dup, deln, crl, crg, wgd:	0	0	0	0	0
	eid	type	time

